,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
1256,False,,,0,"[{'id': 18, 'name': '剧情'}]",,1121326,,['TW'],zh,WOMEN 我們不知道的事,一場中風，讓家裡的「老佛爺」墜入半癱的人生谷底，在兒媳的設計與激勵下，老佛爺不但復健，更決心和兒媳攜手重建家庭，從中刻畫婆媳間相處以及女人心中的秘密。,0.104,/eB6adTU1vfjvE9mC4Eot9RpyJQM.jpg,[],"[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2023-08-18,0,99,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,WOMEN 我們不知道的事,False,0.0,0
1257,False,/9BL0yGMHsuxTNuJsPkoCfO1UYVq.jpg,,0,"[{'id': 99, 'name': '纪录'}]",,1209560,,['TW'],zh,花若盛開,故事主角高齡98歲的郭火炎，守護這片他賴以維生且開枝散葉的山林，依然沒有停止勞動，每天砍材、割草、讀書，看報紙關心國家大事，每次選舉只有他和大家的意見不同，投下孤獨神聖的一票。他每天神色若定的指揮女兒和看護，依照傳統守護家園；即使行動不便但還堅持行動的自由，每天開著他山野男兒的農機車穿梭山林，到老街的農機行串門子，回顧年輕時曾經榮光的過往。兒女怕他出車禍謊稱車子故障，他高喊自由說道﹕「不讓我開車，除非剁掉我的腳。」於是0857車號的山林法拉利農機車，成為獅潭老街最經典的風景。,0.047,/pgHH2hr9RQjuXqOiPWJSjjKrZXX.jpg,[],"[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2023-09-15,0,75,[],Released,,花若盛開,False,0.0,0
1258,False,/2g3GxURz52zom3pAhBR6D404tKU.jpg,,0,"[{'id': 18, 'name': '剧情'}]",,1155680,tt28484838,"['TW', 'HK']",zh,愛是一把槍,剛出獄的蕃薯，想要重啟人生卻處處碰壁、毫無進展，只能在夏天的海邊做些不賺錢的小本生意。而過往的人事物，更像是幽魂般纏繞著他：麻煩多事的昔日兄弟、藕斷絲連的舊情人、負債累累的母親、神祕現身的七號同學，以及那位從未謀面的「老大」，就像一隻隻無形的手，將他拉回深不見底的往日漩渦。潮濕而壓抑的海風吹起，冀望重新來過的蕃薯該如何擺脫過去，直到槍聲驟響劃破灰鬱海岸的那刻，是結束還是開始？,0.959,/yvW4HaVsaqVx9qBvcHEF43Dj9Il.jpg,"[{'id': 210701, 'logo_path': None, 'name': 'Monologue Films', 'origin_country': ''}, {'id': 210702, 'logo_path': None, 'name': 'Southie Films', 'origin_country': ''}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2023-12-15,0,81,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,小時候，我媽總是跟我講，算命的說我命中缺水,愛是一把槍,False,6.0,1
1259,False,/504NF4n2IeDO9oxvAyQIe4UG0ik.jpg,,0,"[{'id': 10751, 'name': '家庭'}, {'id': 14, 'name': '奇幻'}]",,899464,tt21969886,['TW'],zh,夢遊樂園,受夠父母的16歲少女（程希緹 飾），闖入一座詭譎的奇幻遊樂園，她表裡不一的爸爸（温昇豪 飾）與別有居心的媽媽（曾珮瑜 飾），這對有名無實的夫妻，竟然被一群詭異少年綁架到樂園裡關起來！貌合神離的一家人深陷一場比現實更殘酷的遊戲⋯,0.313,/6QfOebr6W3KF2KFgc5kMti7mf7M.jpg,[],"[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2023-03-15,0,0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,裝模作樣的人生,夢遊樂園,False,0.0,0
1260,False,/sZesFlvxHUO3JEnIYBVzREHljY.jpg,,0,"[{'id': 18, 'name': '剧情'}]",,814174,tt14071634,['TW'],zh,夏日天空的那匹紅馬,沉默的阿亮與父兄住在漂浮著垃圾的濱海小鎮。夏日朗空，雲團奔湧，父親打著怪手零工，大哥一心賺熱錢出走，二哥心智不足，母親還躺在醫院裡，時日無多。某天，一個紅唇女孩闖入他們死寂的生活。女孩一心尋父，但在她迷濛的雙眼裡，似還隱藏著不可敘明的罪咎。,0.665,/tNmkL3lZ11CZ7qfsb7Lcd4Xkk7t.jpg,"[{'id': 82638, 'logo_path': None, 'name': 'Simple View Production', 'origin_country': 'TW'}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2022-12-23,0,98,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,夏日天空的那匹紅馬,False,3.5,2
1261,False,,,0,"[{'id': 18, 'name': '剧情'}, {'id': 9648, 'name': '悬疑'}, {'id': 53, 'name': '惊悚'}, {'id': 80, 'name': '犯罪'}]",,1093453,,['TW'],zh,炸彈客,正義律師Tak，某次在經手立委集體收賄案時，遭到神秘車手開車追撞受重傷，而他協助辯護的證人當場死亡。從此Tak對官方正義徹底失望，黯然退出了律師業。  三年後，Tak意外得知當年開車撞他的車手不僅提早假釋出獄，還成了知名黑幫七刃幫堂主，深受打擊的Tak決定復仇。為了掩飾身份，他重新成為律師，並暗中秘密研製炸彈執行私刑正義。  Tak嫉惡如仇的極端性格，隨著一次又一次顫慄的爆破行動，被揭發的政府陰謀與癲狂的宗教幻想，逐漸將自己與社會推入永無止盡的深淵......,0.147,/5sRXp3RaIHi4Mv3FfVoESo1MBBp.jpg,[],"[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2023-04-21,0,78,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,炸彈客,False,10.0,1
1262,False,,,0,"[{'id': 99, 'name': '纪录'}]",,1125053,,['TW'],zh,擒慾女王,記錄條通媽媽桑「席耶娜」，她創立「擒慾實驗所」，開設各種與性相關的課程，期盼社會大眾不再把性當成一件偷偷摸摸的事，並希望女性都能正視自己的性需求。,0.106,/zbdj8yQ3cehycFuF7VS8NhF4j9E.jpg,[],[],2023-05-19,0,20,[],Released,,擒慾女王,False,0.0,0
1263,False,,,0,"[{'id': 99, 'name': '纪录'}]",,1117283,,['TW'],zh,麻罪犯,2022年6月，泰國成為成為亞洲第一個種植和消費大麻合法化的國家，面對世界推動大麻合法的浪潮，身在台灣的我們又該如何看待？大麻，究竟是毒還是藥，亦或就是一種「植物」？本片將透過研究學者、醫師和律師的剖析，探索大麻與人類歷史百年來的愛恨情仇，讓我們試著摘除有色眼鏡和刻板印象，重新認識「大麻」為何物，有何辜？,0.039,/juyjlUDPQWizL8tzqXPiZQ9sZjG.jpg,[],[],2023-04-28,0,18,[],Released,,麻罪犯,False,0.0,0
1264,False,,,0,"[{'id': 99, 'name': '纪录'}]",,1153794,,['TW'],zh,獸刑,這裡有2000隻因各式原因而來到這裡的野生動物：被早已禁止卻可輕易購得的捕獸夾夾斷雙臂的獼猴波特、被馬戲團棄置在狹小鐵籠內的棕熊鮭魚、非法走私住在陰暗地下室的紅毛猩猩佛斯特、邪惡人工配種導致基因缺陷的獅虎阿彪。他們被長期安置在這裡，當過去的可怕記憶襲來時，這群動物們竟開口說出內心的憤恨......。,0.048,/rfRW0BLT7jIOOXbg6GoqHrUVIyN.jpg,[],[],2023-08-04,0,17,[],Released,,獸刑,False,0.0,0
1265,False,,,0,"[{'id': 99, 'name': '纪录'}]",,1200506,,['TW'],zh,稻浪上的夢想家,故事的靈魂人物，是建興米廠的第三代，退伍後接下家業的梁正賢，他不甘於只做個「扛米包」的繼承人，先到日本考察MOA自然農法，號召農民在池上推動有機米栽種，即使連續八年虧損，還是以保證收購價格確保農民的生計。他一邊協助農民以科學方法轉型自然農法，一邊又得對抗來自傳統勢力的壓力，2005年終於爭取到全國第一張米的身分證明「池上米」產地標章。接著，更進一步推動另一個志業—藝術的生活，2009年開始與台灣好基金會合作，在收割後的稻田舉辦池上秋收稻穗藝術節；並陸續捐出兩座穀倉成立穀倉藝術館、米倉生活館，一步步將池上打造成不只有冠軍米，也有濃厚藝術氣息的農村。,0.027,/mrRDQN0wnZ0xs5aqppCKlB0ZI55.jpg,[],[],2022-11-18,0,1,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,稻浪上的夢想家,False,0.0,0
1266,False,,,0,"[{'id': 99, 'name': '纪录'}]",,1130343,,['TW'],zh,花開富貴,,0.314,/wbvXZDpQ3v8K8jTdl1a4cglMQ9L.jpg,[],[],2023-06-09,0,25,[],Released,,花開富貴,False,0.0,0
1267,False,/jOIH2q69Gg0TbQJf3k3AxpQuB6K.jpg,,0,"[{'id': 99, 'name': '纪录'}]",,1165736,,['TW'],zh,X,1986年，台大電機教授李嗣涔，發起史上最狂的科學研究。氣功、特異功能、手指識字、神佛、外星人，全都進了台大研究室。正當一個個天堂靈界全都現形，人類靈魂真相即將揭曉之時。學術界的口誅筆伐，讓他的發現全都成了怪力亂神的胡言亂語。究竟，這個前台大校長找到了什麼，讓他賭上學術聲譽，也不願放棄？而現代科學界，真能回答人類對生命靈魂的疑問嗎？,0.908,/8LdMmzzTsc7sn8QFsviaoNSEhmv.jpg,"[{'id': 98933, 'logo_path': None, 'name': 'Backstage Studio', 'origin_country': ''}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2023-09-01,0,18,[],Released,,X,False,6.313,16
1268,False,,,0,"[{'id': 99, 'name': '纪录'}]",,1121017,,['TW'],zh,人之初性本善,苡若是一名全職AV女優，她會從事這份工作是因為她很喜歡性，也很喜歡鏡頭下的自己。而她希望性這件事是可以被理性討論，具有鑑賞性且不淫穢的，人可以跳脫框架去思考，不要只有思考對錯，而是去理解每個人眼中不同的風景，也因此她樂於舉辦工作坊或講座，讓更多人能從正大光明的方式去認識性。,0.074,/vyHXhuzbV9Epu92RWYVahijVMKS.jpg,[],[],2023-10-06,0,21,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,人之初性本善,False,0.0,0
1269,False,/hoqE4Saa4fQyWhUxws2Lw4qv2oz.jpg,,0,[],,937101,tt15435040,['TW'],zh,動物感傷の清晨,《動物感傷の清晨》以現代台北為背景，講述一位落魄的年輕外送員男子松井與性工作者小青的一段邂逅、與菲籍移工Helen的謎樣情緣，以及一起社區保全被殺傷的凶案。透過橫跨台灣、日本、菲律賓的角色關係，帶出一段動盪世界的都會角落裡，一個有關「愛」的故事。,8.494,/dUcIdXXBBFhJcvnNhdpcxHN2UTL.jpg,[],"[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2023-10-13,0,98,[],Released,,動物感傷の清晨,False,0.0,0
1270,False,/b3hoUG8wBfkiwc0LRfEC5bi2Ja6.jpg,,0,"[{'id': 18, 'name': '剧情'}]",http://www.applause.com.tw/2022/12/01/家家/,975681,,['TW'],zh,家家,她叫家家，卻用了一生的執拗固執，想逃離家。記憶是屬於私人的，家家挑選記憶部分重置場景，建構一座私人記憶庫，她、她與母親、她與時間如暗夜裡疾駛的列車，乘著逃亡奔往最終的故土，趕赴和解之境。一個時代的縮影，一個泛華家族女性的私密史，一段如夢境般神秘存在的母女關係，幽微而真實，相愛而相殺，揭露女性以冷靜、冷淡、冷處理的獨立之姿向生命提問。,1.433,/vNJvd3DnlkUfE0xlIRtR2u6ya8q.jpg,[],[],2022-12-16,0,30,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,思念讓我成了另一個你,家家,False,0.0,0
1271,False,,,0,"[{'id': 28, 'name': '动作'}]",https://jandcstudio.weebly.com/228332420727491326813865124433.html,1039769,tt19876798,['TW'],zh,失序正義,軍方擁有一支由Kirai帶領，專門處理危及國家秩序的秘密部隊。這次他們接獲任務，調查廣受民眾愛戴，以魔術師Sanders為首的魔術師集團。全因匿名情報指出「Sanders 就是連續暗殺事件的兇手。」貌似這一切與近期的殺人犯、毒梟慘遭分屍及無法定罪之政界機要人事接連死亡相關。此刻部隊的行動，似乎也讓某些人有了更強烈的慾望。,0.234,/8O0fdvM7xUFF5xRol7RITsNRsG7.jpg,[],"[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2022-11-25,0,76,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,失序正義,False,0.0,0
1272,False,/mdBDV6UgYXVVKTKRbpN6hFtLrhc.jpg,,0,"[{'id': 10402, 'name': '音乐'}, {'id': 18, 'name': '剧情'}]",,1035872,,['TW'],zh,勸世三姊妹：大銀幕特別版,宋家三姊妹重歸故土回到雲林虎尾村老宅，赫然發現家裡長輩們早就老起來放，只有時間悠悠走過這沒落所在。原本只是想搶老家地契的三人，陰錯陽差捲入大伯公的遺囑，在大伯公喪禮上跳「牽亡歌陣」者即可獨拿億萬家產。三姊妹臨危受命，披掛上陣，從頭開始養成牽亡技藝想分一杯羹，一場驚天動地的遺產爭奪戰即將展開。,0.081,/kE5aqXRN6M6nTVm8nqmbvgNElgW.jpg,[],"[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2022-05-14,0,92,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,勸世三姊妹：大銀幕特別版,False,8.0,1
1273,False,,,0,"[{'id': 18, 'name': '剧情'}, {'id': 10751, 'name': '家庭'}, {'id': 36, 'name': '历史'}]",https://dongdongximin.wixsite.com/thegirlincheongsam,1331693,tt31913644,['TW'],zh,穿著旗袍的女孩,1988年母親節後的周日，沈媛獨自在家，拾起了那封斷了40年音訊的對岸家書，說母親早已過世了，說母親天天盼望著媛妹回家。 她拉上了窗簾，拖出了樟木箱，翻出了時光記憶的件件旗袍，又唱又跳地和母親隔空話家常，一會兒悲傷一會兒歡笑。 但母親的容顏卻始終模糊，依稀浮現的是母親美麗的身影及遙遠的聲音。,0.992,/xmNvAk92n91HiaoLTGQqI06dnLy.jpg,[],"[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2024-09-06,0,82,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,穿著旗袍的女孩,False,0.0,0
1274,False,,,0,"[{'id': 16, 'name': '动画'}]",,1177667,tt30488449,['TW'],zh,妖怪森林,小女孩菈奇為尋找失蹤的父親而闖進森林，卻遇到了魔神仔路達，並展開了一段奇幻的尋親之旅。菈奇和路達在探索的途中，遇到了許多潛藏在森林中的妖怪，有山臊、黑狗精、油蹄貓、地牛⋯⋯等，經歷了許多危機並互相幫忙，終於成為了互相信任的朋友。但是到了森林的深處，菈奇才發現魔神仔路達竟然只是為了抓交替？她該選擇相信朋友嗎？ 一位期待父親回家的女孩，和一隻期待家鄉能夠恢復原狀的妖怪，開啟一段關於生命、信任與友情的未知旅程。,0.139,/lm8T1Fo3X9qH4F0WqzmPrRdc85m.jpg,[],"[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2024-01-19,0,83,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,在黑暗中 才能看到最美麗的風景,妖怪森林,False,0.0,0
1275,False,/7BnIaJGa0ORx9Xhw8trgcSq03Sp.jpg,,0,"[{'id': 80, 'name': '犯罪'}]",,1007944,tt29115814,['TW'],zh,壞男孩,史大、承翰、阿俊、小偉四個少年都生長在失能家庭，家裡沒錢、也沒有保護他們的大人，卻因相同的成長背景，他們聚在一起，成為了彼此的家人，平時他們自力更生、劫富濟「己」，戲稱是自主性改變貧富不均，這個週末，他們結識了獨自旅行的品然，眾人開心玩樂，品然甚至加入了他們的「羅賓漢」行列，行竊犯罪，然而，隨著一次犯罪意外，害怕的品然決定回家，承翰卻發現自己早已對她動了情，哥兒們各有不同的欲求與立場，情況逐漸失控……,0.344,/4qXBZCahsAedCtm38UFCajgOhRt.jpg,"[{'id': 208811, 'logo_path': None, 'name': 'Force Films', 'origin_country': 'TW'}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2024-01-05,0,79,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,壞男孩,False,0.0,0
1276,False,,,0,"[{'id': 99, 'name': '纪录'}]",,1016255,tt27936806,['TW'],zh,鑽石水族世界,隻身來到緬甸拼搏的台灣蝦農小杜哥，在被誣陷持有槍枝與白粉之後，遇上從台灣回到緬甸落地生根的緬華混血女孩小蘇。他們在荒蕪與泥沼中，攜手建造鑽石水族世界。,0.103,/aaZgb1sTVTpDA7PhUtzyjAPKdAb.jpg,[],[],2022-10-15,0,155,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'Burmese', 'iso_639_1': 'my', 'name': ''}]",Released,,鑽石水族世界,False,0.0,0
1277,False,,,0,"[{'id': 28, 'name': '动作'}, {'id': 14, 'name': '奇幻'}]",,1008742,tt30842823,['TW'],zh,小子,沈迷於AR電玩「小子」的張融（陳昊森飾），他在電玩世界風光登頂，現實生活卻一塌糊塗，女友芽芽（李霈瑜飾）因而氣跑，又有黑道兄弟追著債要錢。最後竟兩位身分不明的萌娃（吳宗修、釋小願飾）突然走進他的世界。,0.975,/fQIQDJuEYh6b2JdkxGb3maOW7go.jpg,"[{'id': 229251, 'logo_path': '/LLc2zQUJT523TJQ4awYVXYt3tL.png', 'name': 'Arrow Cinematic Group', 'origin_country': 'TW'}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2024-02-08,0,101,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,不過幾十步的距離，我走了5900多天⋯,小子,False,3.0,1
1278,False,/3wRGKZRl2cOxMfp03QPnrL5UYsZ.jpg,,0,"[{'id': 10749, 'name': '爱情'}]",,438210,tt1216278,['TW'],zh,彩雲飛,,1.705,/k7eMcq2QAoyeXy4CoVbIlZma7EJ.jpg,"[{'id': 7622, 'logo_path': None, 'name': 'Hing Fat Film Co.', 'origin_country': 'HK'}, {'id': 78366, 'logo_path': None, 'name': 'Tai Lien Film Company', 'origin_country': 'TW'}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",1973-06-30,0,95,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,彩雲飛,False,5.0,1
1279,False,/bxR9hLiZ2pt3Jjwy3HnQziJX1ap.jpg,,0,"[{'id': 18, 'name': '剧情'}, {'id': 10749, 'name': '爱情'}]",,87953,tt0082371,['TW'],zh,風兒踢踏踩,侯孝賢導演攜手【就是溜溜的她】黃金卡司回歸，帽子歌后鳳飛飛、溫拿五虎鍾鎮濤、陳友一同出演，以不落俗套又幽默浪漫的風格，顛覆傳統性別刻板印象。幸慧是廣告導演羅仔的攝影助理，面對羅仔熱烈追求，幸慧一直若即若離。羅仔計畫幫幸慧完成去歐洲旅行的夢想，奪回美人芳心。面對夢想與愛情的兩難，幸慧會做出什麼選擇？,0.953,/4W2MO2wheDVTbWiNKOQWIHdLLDx.jpg,"[{'id': 86017, 'logo_path': None, 'name': 'Galaxy Film Company Ltd.', 'origin_country': ''}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",1981-11-18,0,90,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,風兒踢踏踩,False,6.1,13
1280,False,/38eDFNP3L58iCHkBkiFwr2aJp8W.jpg,,0,"[{'id': 18, 'name': '剧情'}]",,660002,tt10415576,['CN'],zh,第一炉香,上海女學生葛薇龍(馬思純飾)來香港求學，投靠姑媽梁太太(俞飛鴻飾)，卻反被梁太太利用，把她當作餌誘吸引男人，葛薇龍漸漸沉迷在紙醉金迷中。後來她被花花公子喬琪喬(彭于晏飾)吸引，為了繼續過聲色犬馬的上流社會生活，不惜出賣自己的靈魂，費盡心機嫁給了喬琪喬，最終淪為姑媽梁太太和喬琪喬斂財的工具。,2.687,/9YL7wTOGchKeQybUEAd7k7KnV3m.jpg,"[{'id': 69484, 'logo_path': '/2xtmvbEse87LM7OJXVksv7DToZx.png', 'name': 'Alibaba Pictures Group', 'origin_country': 'CN'}, {'id': 136862, 'logo_path': '/jE1WsBZUPcfO0Cdt8YULwjsat8M.png', 'name': 'Hehe Pictures', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2021-10-22,0,144,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,你願意付出多少 去愛一個人？,第一爐香,False,5.6,27
1281,False,/nxB2tFHsINO9TWOoIhSmIR0Ai02.jpg,,0,"[{'id': 28, 'name': '动作'}, {'id': 35, 'name': '喜剧'}, {'id': 18, 'name': '剧情'}]",,931102,tt15430628,['CN'],zh,龙马精神,"龍虎武師永不說""不""！他們是片場露身不露面的無名英雄，「開拍、跳、醫院」是日常生活。  昔日風光的龍虎武師老羅（成龍 飾）一夜變調，現今的他窮困潦倒，與他的愛馬赤兔相依為命，一人一馬在片場靠著跑龍套過日子。老羅一心想將赤兔培養成動作巨星，然而天外飛來橫禍，老羅與赤兔無端身陷官司，只能求助於多年未見的女兒小寶（劉浩存 飾），和她的律師男友乃華（郭麒麟 飾）。  與此同時，有人上傳了老羅與討債集團的追逐戰影片，精彩的武打動作讓老羅的影片在網路瘋傳，更獲得了拍電影的機會，女兒小寶還幫忙當起了製作人，試圖為老羅與赤兔爭取最好的動作舞台！就在這時，他們出了個大包，做這個動作有可能會死，這時該跳、還是不跳？",29.938,/ygl7PcPF58h0beiVFRm13yUowfM.jpg,"[{'id': 69484, 'logo_path': '/2xtmvbEse87LM7OJXVksv7DToZx.png', 'name': 'Alibaba Pictures Group', 'origin_country': 'CN'}, {'id': 25657, 'logo_path': '/nR1OM1kwQ1ZrtbUb6sSfV0Ldynk.png', 'name': 'Hairun Pictures Company', 'origin_country': 'CN'}, {'id': 14714, 'logo_path': '/dSHaVKtBCpMU5VP9wMbTkqov62i.png', 'name': 'China Film Group Corporation', 'origin_country': 'CN'}, {'id': 102774, 'logo_path': None, 'name': 'Fosun Pictures', 'origin_country': 'CN'}, {'id': 192871, 'logo_path': '/nnpF5QzLVIAAQB9AXB5IvY4A24g.png', 'name': 'Hengdian Entertainment', 'origin_country': 'CN'}, {'id': 79046, 'logo_path': None, 'name': 'Golden Network Asia', 'origin_country': 'HK'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2023-04-07,36232675,126,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,龍馬精神,False,7.32,355
1282,False,/3Dobkky712XFpOqGh1PM1Csbfw5.jpg,,0,"[{'id': 10749, 'name': '爱情'}]",,1022830,tt18689962,['CN'],zh,一直一直都很喜欢你,獸醫系大四女生童知了，暗戀著來自台北的園藝系男生顧彬。始終沒有勇氣告白的她，四年來用一封封從未寄出的信記錄著這段少女心事。臨近畢業，一次意想不到的誤寄，讓顧彬誤會童知了喜歡著自己的好友周含笑，她的生活因此陷入了天翻地覆的混亂之中。不過，在這段充滿誤解的青春裡，隱瞞著秘密、無法告白的其實不只她一人…。畢業將近，她是選擇將秘密留在青春裡，還是勇敢說出那句「我一直一直都很喜歡你」呢？一段橫跨廣州與台北兩座城市、兩個時代的故事，究竟是否能有個美好的結局？,0.981,/bMoUwJxDak3bU7MVS1RBXQn7e8K.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}]",2023-06-30,0,0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,一直一直都很喜歡你,False,6.0,1
1283,False,,,0,"[{'id': 18, 'name': '剧情'}, {'id': 10751, 'name': '家庭'}]",,1019619,tt18673234,['CN'],zh,海的尽头是草原,上世紀五十年代末，妹妹杜思珩被無奈的母親遺棄於上海孤兒院，隨後又被轉送至內蒙撫養長大。六十年後哥哥杜思瀚為了尋找妹妹杜思珩的蹤跡，在內蒙草原上開始了一段充滿曲折和反轉的尋親之旅...  在當事人的回憶裡，被送到內蒙古的妹妹杜思珩一開始並不適應內蒙的生活，但在淳樸善良的草原人民的精心撫養和感召下，年幼的杜思珩逐漸融入進了新的家庭。  六十年的歲月滄海桑田，姐弟二人終於再次相見，彼此的內心也同樣得到了釋懷，他們懷念著自己的父輩們為腳下的土地而奮鬥的歲月，也激勵著自己為這片土地的繁榮努力奮鬥。,1.404,/1VZlOsHVMFR2DTR88MTKCOqGZ3x.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}]",2022-09-09,0,124,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,海的盡頭是草原,False,5.8,6
1284,False,/2azH3Kzm1GmdKLVdhks6mcYRmTX.jpg,,0,"[{'id': 28, 'name': '动作'}, {'id': 12, 'name': '冒险'}, {'id': 18, 'name': '剧情'}]",,862855,tt15413054,['CN'],zh,峰爆,影片講述一個絕地救援的故事：史無前例的地質災害衝擊縣城，24小時內地陷、泥石流接踵而至，２小時後縣城即將被吞沒，16萬人命懸一線，危急時刻，以朱一龍飾演的洪翼舟和黃志忠飾演的洪贇兵父子為代表的中國基建人，挺身而出。,13.213,/tmw47lSildm6BKRdzCyjibM8Tud.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2021-09-11,58340541,114,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,峰爆,False,7.365,222
1285,False,/9SBZeU5FLhQS8ziaUBZuDkPNxJV.jpg,,0,"[{'id': 80, 'name': '犯罪'}, {'id': 18, 'name': '剧情'}, {'id': 9648, 'name': '悬疑'}, {'id': 53, 'name': '惊悚'}, {'id': 10749, 'name': '爱情'}]",,824738,tt8519380,['CN'],zh,热带往事,南方炎熱的夏日夜晚，突然停電，年輕人王學明摸黑開車途中遭遇了一起交通意外，他以為自己撞死了一個男子。梁媽的老公失蹤了，她尋求陳警官的幫助，卻不知自己成為別人的下一個目標。陳警官負責老梁失蹤案，發現案情的發展遠超自己掌控。這些不知命運已被悄然更改的人，都在試圖窺視尋找關於那個夜晚的真相，但這個夏夜的記憶如錯亂的拼圖，愈加撲朔迷離。,1.24,/zJtjFGEAF5ANe8hMr5zbF7w7pwM.jpg,"[{'id': 170923, 'logo_path': None, 'name': 'Dirty Monkeys Studios', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2021-06-12,0,95,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,熱帶往事,False,6.0,21
